shop name,postal code,phone number,star,price,number of reviews,street address
Button Mash,90026,(213) 250-9903,-1,$$,278,1391 Sunset Blvd
Namaste Kitchen,90015,(213) 627-8282,-1,$,54,980 S San Pedro St
Road To Seoul,90006,(323) 731-9292,-1,$$,3004,1230 S Western Ave
Tatsu Ramen,90025,(310) 684-2889,-1,$$,1827,2123 Sawtelle Blvd
Dong II Jang Restaurant,90005,(213) 383-5757,-1,$$,490,3455 W 8th St
Oo-Kook Korean BBQ,90005,(213) 385-5665,-1,$$,1119,3385 W 8th St
Hae Jang Chon Korean BBQ Restaurant,90020,(213) 389-8777,-1,$$,3300,3821 W 6th St
Suehiro Cafe,90012,(213) 626-9132,-1,$$,1045,337 E 1st St
Peking Tavern,90014,(213) 988-8308,-1,$$,506,806 S Spring St
Cha Cha Chili,90032,(323) 222-8900,-1,$,918,4625 Valley Blvd
Thai Boom,90034,(310) 842-8291,-1,$,888,10863 Venice Blvd
Slurpin’ Ramen Bar,90005,(213) 388-8607,-1,$$,1182,3500 W 8th St
Mitsuru Cafe,90012,(213) 613-1028,-1,$,655,117 Japanese Village Plz Mall
Simply Pho You,90005,(213) 381-2246,-1,$,684,698 S Vermont Ave
Si Laa,90035,(310) 858-7738,-1,$$,195,1128 S Robertson Blvd
LA Rose Cafe,90029,(323) 662-4024,-1,$$,664,4749 Fountain Ave
ediBOL,90013,(213) 292-6466,-1,$$,287,300 S Santa Fe Ave
Nakkara on Beverly,90036,(323) 937-3100,-1,$$,249,7669 Beverly Blvd
Sachi Teriyaki House,90043,(323) 293-3865,-1,$,179,4455 W Slauson Ave
Tsujita LA Artisan Noodle,90025,(310) 231-7373,-1,$$,2500,2057 Sawtelle Blvd
Summer Buffalo,90046,(323) 938-8808,-1,$$,150,7275 Melrose Ave
Eagle Rock Green Dragon,90041,(323) 255-8889,-1,$$,307,1735 Colorado Blvd
Torung Restaurant,90028,(323) 464-2750,-1,$,385,5657 Hollywood Blvd
Park’s BBQ,90006,(213) 380-1717,-1,$$$,1244,955 S Vermont Ave
Honda Ya Izakaya,90013,(213) 625-1184,-1,$$,1186,333 S Alameda St
Escala,90020,(213) 387-1113,-1,$$,556,3451 W 6th St
Vien Cafe,90035,(323) 651-2888,-1,$$,392,6118 W Pico Blvd
Feast From The East,90025,(310) 475-0400,-1,$$,391,1949 Westwood Blvd
O Dae San Korean BBQ,90006,(213) 383-9800,-1,$$,1217,2889 W Olympic Blvd
COD Restaurant,90048,(323) 658-9188,-1,$$$,227,8408 W. 3rd Street
Thai Deli,90033,(323) 223-0269,-1,$,203,1835 E Cesar E Chavez Ave
Tokyo Doggie Style,,,-1,$$,132,
Sawtelle Tempura House,90025,(310) 479-5989,-1,$,156,1816 Sawtelle Blvd
Urban Skillet,91601,(818) 579-4000,-1,$$,225,5060 Lankershim Blvd
Arang,90010,(213) 381-3388,-1,$$,61,3240 Wilshire Blvd
Yojie Japanese Fondue,90015,(213) 988-8808,-1,$$,1197,501 W Olympic Blvd
Nong La Cafe,90025,(310) 268-1881,-1,$$,1104,2055 Sawtelle Blvd
Nong La Cafe,90036,(323) 938-1188,-1,$$,225,145 N La Brea Blvd
Gingergrass,90039,(323) 644-1600,-1,$$,905,2396 Glendale Blvd
Boda Restaurant,90031,(323) 227-8573,-1,$,92,2310 Pasadena Ave
Pho Broadway,90012,(213) 572-2507,-1,$,202,942 N Broadway
Seoul Sausage Company,90025,(310) 477-7739,-1,$,1224,11313 Mississippi Ave
Shin-Sen-Gumi Hakata Ramen - Little Tokyo,90012,(213) 687-7108,-1,$$,1873,132 S Central Ave
Pho Thai Town,90027,(323) 667-0934,-1,$,239,5136 Hollywood Blvd
Ay-Do-No Korean BBQ,90028,(323) 871-1420,-1,$$,366,5911 Hollywood Blvd
Spicy BBQ Restaurant,90029,(323) 663-4211,-1,$$,440,5101 Santa Monica Blvd
Esaan - A Taste Of Thai,90071,(213) 488-9995,-1,$,180,601 W 5th St
Asian Fast Food & Grocery,90017,(213) 977-1237,-1,$,26,1260 W. 6th St
Night + Market Song,90026,(323) 665-5899,-1,$$,422,3322 W Sunset Blvd
The District by Hannah An,90048,(310) 278-2345,-1,$$$,425,8722 W 3rd St
Octopus Japanese Restaurant,90017,(213) 402-1500,-1,$$,1198,729 W. 7th Street
Gobi Mongolian BBQ House,90026,(213) 989-0711,-1,$$,583,2827 W Sunset Blvd
Joom Bangkok Cafe,90036,(323) 938-9650,-1,$$,478,7825 Beverly Blvd
Simbal Restaurant,90012,(213) 626-0244,-1,$$$,172,120 S San Pedro St
BKK101 Thai Cuisine,90034,(310) 287-9999,-1,$$,240,11127 Venice Blvd
Sushi by H,90048,(323) 782-0547,-1,$$,1182,480 S San Vicente Blvd
Uncle John’s Cafe,90017,(213) 623-3555,-1,$,263,834 S Grand Ave
It’s Thai Hometaurant,90026,(213) 484-9383,-1,$$,435,1311 Glendale Blvd
The Backhouse,90064,(310) 481-6800,-1,$$,630,10915 W Pico Blvd
Aloha Café,90012,(213) 346-9930,-1,$,515,410 E 2nd St
BCD Tofu House,90005,(213) 380-3807,-1,$$,735,869 S Western Ave
Sakura House,90066,(310) 306-7010,-1,$$,262,13362 W Washington Blvd
ROC Beverly Grove,90048,(323) 782-8808,-1,$$,183,8474 W 3rd St
WaBa Grill,90046,(323) 845-9222,-1,$,29,7109 Sunset Blvd
Kogi BBQ Truck - Verde,90041,(323) 315-0253,-1,$,568,
Gala Thai,90068,(323) 969-9169,-1,$$,196,3353 Barham Blvd
The Palace,90027,(323) 667-1595,-1,$$,497,2112 Hillhurst Ave
Sake House Miro,90036,(323) 939-7075,-1,$$,344,809 S La Brea Ave
Seoul Garden Restaurant,90006,(213) 386-8477,-1,$$,426,1833 W Olympic Blvd
KyoChon,90020,(213) 739-9292,-1,$$,1619,3833 W 6th St
Tokyo Cube,90068,(323) 536-1126,-1,$$,132,3175 Cahuenga Blvd W
Nabeeya,90014,(213) 622-5750,-1,$$,245,766 S Santee St
Ma Dang Gook Soo,90005,(213) 487-6008,-1,$,500,869 S Western Ave
Otomisan Restaurant,90033,(323) 526-1150,-1,$$,238,2506 E 1st St
Ekkamai Thai Restaurant,90066,(310) 827-2777,-1,$$,682,13223 W Washington Blvd
Alibi Room,90066,(310) 390-9300,-1,$$,1340,12236 W Washington Blvd
Ramenya,90064,(310) 575-9337,-1,$$,134,11660 Gateway Blvd
Quicksand,90025,(310) 439-9170,-1,$,195,12201 Santa Monica Blvd
Sasaya,90025,(310) 477-4404,-1,$$,389,11613 Santa Monica Blvd
Plum Tree Inn,90012,(213) 613-1819,-1,$$,295,913 N Broadway
Nest,90015,(213) 743-8824,-1,$$$,70,900 W Olympic Blvd
It’s Pho,90028,(323) 380-7998,-1,$$,455,1821 N Cahuenga Blvd
Beni Tora,90025,(310) 473-9834,-1,$$,184,2002 Sawtelle Blvd
Sushi Gen,90012,(213) 617-0552,-1,$$$,3101,422 E 2nd St
Lotus,90007,(213) 478-0090,-1,$$,499,3742 S Flower St
Bibigo,90024,(310) 824-0011,-1,$,476,1091 Broxton Ave
HEU,90010,(213) 386-8001,-1,$$,350,3959 Wilshire Blvd
Curry House,90012,(213) 620-0855,-1,$$,991,123 S Onizuka St
Pattaya Bay Thai,90027,(323) 666-0880,-1,$$,283,1727 N Vermont Ave
Like’s Thai & Chinese Food,91040,(818) 353-3393,-1,$,58,8702 Foothill Blvd
Like’s Thai & Chinese Food,91040,(818) 353-3393,-1,$,58,8702 Foothill Blvd
Marugame Monzo,90012,(213) 346-9762,-1,$$,1935,329 E 1st St
Wah’s Golden Hen,90029,(323) 661-0093,-1,$,275,709 N Virgil Ave
Luv2Eat Thai Bistro,90028,(323) 498-5835,-1,$$,331,6660 W Sunset Blvd
Moon House Chinese Cuisine,90025,(310) 966-9988,-1,$$,286,11058 Santa Monica Blvd
California Bowl,90029,(323) 669-3070,-1,$,99,706 N Vermont Ave
Chuan Chim,90028,(323) 462-6221,-1,$,80,5644 Hollywood Blvd
Bistro On The Boulevard,90010,(213) 380-9707,-1,$,102,3424 Wilshire Blvd
1880 Cafe,90067,(310) 553-1880,-1,$,66,1880 Century Park E
JINYA Ramen Bar,90036,(323) 954-6477,-1,$$,387,5168 Wilshire Bld
Ocha Classic,90005,(213) 383-4249,-1,$$,377,835 S Vermont Ave
Mae Ploy Restaurant,90026,(213) 353-9635,-1,$,377,2606 W Sunset Blvd
Wokcano,90046,(323) 450-9037,-1,$$,209,8000 W Sunset Blvd
Noshi Sushi,90004,(323) 469-3458,-1,$$,1035,4430 Beverly Blvd
The New Moon,90015,(213) 624-0186,-1,$$,204,102 W 9th St
Izakaya Fu-ga,90012,(213) 625-1722,-1,$$,687,111 S San Pedro St
The Carbon Grill,90035,(323) 283-9938,-1,$,20,1801 S La Cienega Blvd
Emporium Thai,90024,(310) 478-2838,-1,$$,1092,1275 Westwood Blvd
East Wind,90064,(310) 446-1642,-1,$,59,"10800 W Pico Blvd, Ste 317"
Kouraku Restaurant,90012,(213) 687-4972,-1,$,866,314 E 2nd St
Tip’s House,90020,(213) 387-2671,-1,$,163,3970 W 6th St
Chan Dara Restaurant,90004,(323) 467-1052,-1,$$,298,310 N Larchmont Blvd
Koreatown Plaza Food Corner,90006,,-1,$,54,928 S Western Ave
Comet BBQ,90020,(310) 571-8255,-1,$,32,
Xoia Vietnamese Eats,90026,(213) 413-3232,-1,$$,395,1801 W Sunset Blvd
Young King,90006,(213) 487-6154,-1,$$,424,3100 W Olympic Blvd
The Chairman,90013,(213) 289-9808,-1,$$,94,1200 East 5th St
Fu’s Palace,90035,(310) 271-7887,-1,$$,281,8751 W Pico Blvd
Hinoki & The Bird,90067,(310) 552-1200,-1,$$$$,914,10 W Century Dr
Wood Spoon,90015,(213) 629-1765,-1,$$,1243,107 W 9th St
BCD Tofu House,90010,(213) 382-6677,-1,$$,2396,3575 Wilshire Blvd
Red Corner Asia,90027,(323) 466-6722,-1,$$,694,5267 Hollywood Blvd
Kabosu,91602,(818) 623-4425,-1,$$,149,10155 Riverside Dr
Buddha Bing,90012,(213) 538-8806,-1,$,25,
Kogi BBQ Truck - Azul,CA,(323) 315-0253,-1,$,2117,
Humble Potato,90045,(323) 989-2242,-1,$$,691,8321 Lincoln Blvd
Hide Sushi Japanese Restaurant,90025,(310) 477-7242,-1,$$,1361,2040 Sawtelle Blvd
Mandarette Chinese Cafe,90048,(323) 655-6115,-1,$$,213,8386 Beverly Blvd
Melanee Thai,90035,(310) 273-4066,-1,$$,285,9562 W Pico Blvd
9021Pho,90046,(323) 656-9021,-1,$$,332,7950 W Sunset Blvd
OB Bear,90005,(213) 480-4910,-1,$$,578,3002 W 7th St
Asianya,90064,(310) 575-9337,-1,$$,181,11660 Gateway Blvd
Eggslut,90013,(213) 625-0292,-1,$,3928,317 S Broadway
Triple 8 China Bar & Grill,90015,(213) 747-3700,-1,$$,278,800 W Olympic Blvd
Pok Pok LA,90012,(213) 613-1831,-1,$$,309,978 N Broadway
San Hing,90034,(310) 398-1689,-1,$,100,11136 Palms Blvd
Viet Noodle Bar Atwater,90039,(323) 906-1575,-1,$$,452,3133 Glendale Blvd
Wako Donkasu,90006,(213) 387-9256,-1,$$,444,2904 W Olympic Blvd
Urban Ramen,90046,(323) 512-6077,-1,$$,521,7300 W Sunset Blvd
Seoul House of Tofu,90025,(310) 444-9988,-1,$$,587,2101 Sawtelle Blvd
Singapore’s Banana Leaf,90036,(323) 933-4627,-1,$,565,6333 W 3rd St
Colori Kitchen,90014,(213) 622-5950,-1,$$,1252,429 W 8th St
TLT Food,90024,(310) 443-4433,-1,$$,871,1116 Westwood Blvd
Jin Jiang Restaurant,90025,(310) 444-7171,-1,$$,284,11057 Santa Monica Blvd
Mandarin Kitchen,90025,(310) 441-9651,-1,$,283,1822 Westwood Blvd
SOI 7,90014,(213) 537-0333,-1,$$,635,518 W 7th St
Ohana Burger,90025,(424) 832-3018,-1,$$,670,2030 Sawtelle Blvd
Phoenix Inn Chinese Cuisine,90012,(213) 629-2812,-1,$$,291,301 Ord St
Sun Hai Inn,90039,(323) 666-5637,-1,$,86,3176 Los Feliz Blvd
Nanbankan,90025,(310) 478-1591,-1,$$,564,11330 Santa Monica Blvd
Manpuku Tokyo BBQ,90025,(310) 473-0580,-1,$$,482,2125 Sawtelle Blvd
Rutt’s Hawaiian Cafe,90066,(310) 398-6326,-1,$,1171,12114 W Washington Blvd
Phorage,90034,(310) 876-0910,-1,$$,585,3300 Overland Ave
Teriroll,90022,(323) 269-5000,-1,$$,61,288 S Atlantic Blvd
EMC Seafood & Raw Bar,90020,(213) 351-9988,-1,$$,2491,3500 W 6th St
School Food Blooming Roll,90005,(213) 380-3663,-1,$$,483,621 S Western Ave
Wokcano,90017,(213) 623-2288,-1,$$,1112,800 W 7th St
Daikokuya,90064,(310) 575-4999,-1,$$,947,2208 Sawtelle Blvd
Ozu East Kitchen,90039,(323) 284-8773,-1,$$,168,3224 Glendale Blvd
Indochine Vien,90039,(323) 667-9591,-1,$,289,3110 Glendale Blvd
Seoul Sausage Little Tokyo,90012,(213) 935-8677,-1,$$,326,236 S Los Angeles St
Crispy Pork Gang,90027,(323) 465-9796,-1,$,403,5253 Hollywood Blvd
Tokyo Kalbi,90064,(310) 312-3999,-1,$$$,72,11664 Gateway Blvd
Gaam Restaurant and Lounge,90020,(213) 388-8850,-1,$$,841,3465 W 6th St
ISO Fusion Cafe,90024,(310) 824-1268,-1,$,265,1108 Gayley Ave
Gigo’s Cafe & Deli,90012,(213) 229-8889,-1,$,235,853 N Broadway
Yu Chun,90006,(213) 382-3815,-1,$$,794,3185 W Olympic Blvd
Mapo Kkak Doo Gee Restaurant,90020,(213) 736-6668,-1,$,226,3611 W 6th St
Good Girl Dinette,90042,(323) 257-8980,-1,$$,669,110 N Ave 56
Noodle World Jr.,90045,(310) 216-9888,-1,$,135,8636 S Sepulveda Blvd
Bulan Thai Vegetarian Kitchen,90029,(323) 913-1488,-1,$$,536,4114 Santa Monica Blvd
Furaibo Restaurant,90025,(310) 444-1432,-1,$$,988,2068 Sawtelle Blvd
RockSugar Pan Asian Kitchen,90067,(310) 552-9988,-1,$$,1725,10250 Santa Monica Blvd
Hodori Restaurant,90006,(213) 383-3554,-1,$$,875,1001 S Vermont Ave
Genki Grill,90048,(323) 653-3287,-1,$,90,6355 Wilshire Blvd
Oleego By Parks BBQ,90017,(213) 614-9090,-1,$,243,735 S Figueroa St
Quarters Korean BBQ,90020,(213) 365-8111,-1,$$,1174,3465 W 6th St
Blue Hen,90041,(323) 982-9900,-1,$$,325,1743 Colorado Blvd
Sapp Coffee Shop,90027,(323) 665-1035,-1,$,650,5183 Hollywood Blvd
Cherry Pick Cafe,90012,(213) 687-0700,-1,$,136,208 S Hill St
Kabuki Japanese Restaurant,90045,(310) 641-5524,-1,$$,606,6081 Center Dr
Gyu-Kaku Japanese BBQ,90064,(310) 234-8641,-1,$$,842,10925 W Pico Blvd
Choi Ga Nei Korean BBQ,90010,(213) 382-8988,-1,$$,395,3916 Wilshire Blvd
Taiko,90049,(310) 207-7782,-1,$$,168,11677 San Vicente Blvd
Flavors of Thai,90015,(213) 263-2535,-1,$,237,1275 S Union Ave
Kushi Shabu,90012,(213) 621-0210,-1,$$,426,123 Astronaut E S Onizuka St
Nak Won House,90006,(213) 388-8889,-1,$$,308,1001 S Vermont Ave
Otium,90012,(213) 935-8500,-1,$$$,752,222 S Hope St
TOT / Teishokuya of Tokyo,90012,(213) 680-0344,-1,$$,702,345 E 2nd St
Won Kok Restaurant,90012,(213) 613-0700,-1,$,767,210 Alpine St
Hunan Cafe,90046,(323) 822-1208,-1,$$,172,7986 Sunset Blvd
Won Kok Restaurant,90012,(213) 613-0700,-1,$,767,210 Alpine St
Bestia,90021,(213) 514-5724,-1,$$$,3543,2121 E 7th Pl
Shabu Shabu House,90012,(213) 680-3890,-1,$$,1283,127 Japanese Village Plaza Mall
Chunju Han-il Kwan,90020,(213) 480-1799,-1,$$,565,3450 W 6th St
Shin Ramen,90028,(323) 874-4692,-1,$$,346,1655 N La Brea Ave
Thai Taste Restaurant,90039,(323) 666-2464,-1,$,117,2328 Fletcher Dr
ShopHouse Southeast Asian Kitchen,90024,(424) 442-1171,-1,$,248,1059 Broxton Ave
Tara’s Himalayan Cuisine,90034,(310) 836-9696,-1,$$,914,10855 Venice Blvd
Spitz - Little Tokyo,90012,(213) 613-0101,-1,$$,1371,371 E 2nd St
Beer Belly,90020,(213) 387-2337,-1,$$,1920,532 S Western Ave
Daw Yee Myanmar Corner,90026,(213) 413-0568,-1,$$,73,2837 Sunset Blvd
Yangji Gamjatang,90020,(213) 388-1105,-1,$$,323,3470 W 6th St
Far Bar,90012,(213) 617-9990,-1,$$,1612,347 E 1st St
Walee,90015,(213) 745-8331,-1,$,6,735 E 12th St
Bahay Natin,90034,(310) 841-6773,-1,$,39,9903 Venice Blvd
Big Mango Cafe,90094,(424) 835-5833,-1,$,120,12035 E Waterfront Dr
The Carving Board,90046,(323) 845-4550,-1,$$,374,7300 Sunset Blvd
Prael,90029,(323) 663-7122,-1,$,175,4620 Melrose Ave
Yaki Cafe,90015,(213) 627-9254,-1,$$,63,113 E 9th St
Commissary,90010,(213) 368-3030,-1,$$,821,3515 Wilshire Blvd
Koala T Café,90024,(310) 824-6400,-1,$,260,10965 Weyburn Ave
The Carving Board,90064,(310) 478-7500,-1,$$,184,11676 Gateway Blvd
Sulga Jinju Gom Tang House of Beef Soup,90004,(323) 741-0669,-1,$$,19,4451 Beverly Blvd
Mr Noodle,90024,(310) 208-7808,-1,$,570,936 Broxton Ave
Shin-Sen-Gumi Hakata Ramen - West L.A.,90025,(424) 208-3293,-1,$,661,1601 Sawtelle Blvd
Biriyani Kabob House,90020,(213) 384-3570,-1,$,485,3525 W 3rd St
Golden Mongolian Restaurant,90010,(213) 263-2141,-1,$,78,3012 Wilshire Blvd
HANGARI KALGUKSU,90020,(213) 388-2326,-1,$$,605,3470 W 6th St
Shanghai Rose,91604,(818) 762-2542,-1,$$,169,12229 Ventura Blvd
Master Chef Restaurant,90012,(213) 687-3638,-1,$$,446,937 N Hill St
SanSai Japanese Grill,90024,(310) 443-0610,-1,$,119,10904 Lindbrook Dr
Chicken On Fire,90035,(310) 652-3310,-1,$,136,8500 W Olympic Blvd
Pollo a La Brasa Western,90005,(213) 387-1531,-1,$,594,764 S Western Ave
Trio House,90007,(213) 741-0101,-1,$$,312,3031 S Figueroa St
Miyako Express,90045,(310) 649-2778,-1,$,123,5600 W Manchester Ave
Humble Potato,90066,(310) 881-9498,-1,$$,264,12608 Washington Blvd
Tenno Sushi,90012,(213) 625-0602,-1,$$,1172,207 S Central Ave
Larchmont Bungalow,90004,(323) 461-1528,-1,$$,2250,107 N Larchmont Blvd
Son of a Gun,90048,(323) 782-9033,-1,$$$,1394,8370 W 3rd St
Olympic Noodle,90019,(323) 931-0007,-1,$,288,4008 W Olympic Blvd
New Japan by SushiStop,90025,(310) 477-0557,-1,$,430,11283 Santa Monica Blvd
Redbird,90012,(213) 788-1191,-1,$$$,676,114 E 2nd St
Fresh In The Box,90066,(310) 301-9100,-1,$$,348,13354 W Washington Blvd
Little Jewel of New Orleans,90012,(213) 620-0461,-1,$$,965,207 Ord St
Providence,90038,(323) 460-4170,-1,$$$$,2150,5955 Melrose Ave
Chung Ki Wa,90019,(323) 737-0809,-1,$$,313,3545 W Olympic Blvd
KazuNori,90013,(213) 493-6956,-1,$$,1384,421 S Main St
Meizhou Dongpo Restaurant,90067,(310) 788-0120,-1,$$$,403,10250 Santa Monica Blvd
Oh My Poki,90013,(213) 628-3489,-1,$,58,333 S Alameda St
Oh My Poki,90013,(213) 628-3489,-1,$,58,333 S Alameda St
Katsuya Hollywood,90028,(323) 391-2757,-1,$$$,1535,6300 Hollywood Blvd
Kanpai Japanese Sushi Bar & Grill,90045,(310) 338-7223,-1,$$$,1125,8325 Lincoln Blvd
Wako Donkasu,90010,(213) 381-9256,-1,$$,507,3377 Wilshire Blvd
Hana Ichimonme,90013,(213) 626-3514,-1,$,355,333 S Alameda St
Westwood Thai Cafe,90024,(424) 274-7142,-1,$,306,1375 Westwood Blvd
ASAP Phorage,90293,(310) 823-0183,-1,$$,138,303 Culver Blvd
Isaan Station Thai Street Food,90004,(323) 498-2451,-1,$$,358,125 N Western Ave
Simply Thai,90027,(323) 741-5315,-1,$$,208,1850 Hillhurst Ave
Xiomara,90038,(323) 461-0601,-1,$$$,230,6101 Melrose Ave
Atch-Kotch Japanese Restaurant,90038,(323) 467-5537,-1,$$,229,1253 Vine St
New Battambang Restaurant,90012,(213) 620-9015,-1,$,61,648 New High St
Hoy’s Wok,90046,(323) 850-6637,-1,$,262,7105 W Sunset Blvd
The Park’s Finest,90026,(213) 481-2800,-1,$$,1259,1267 W Temple St
Hollywood Thai,90027,(323) 467-0926,-1,$$,312,5241 Hollywood Blvd
Pho 2000,90004,(323) 461-5845,-1,$,430,215 N Western Ave
The Backhouse,90020,(213) 739-9205,-1,$$,219,3500 W 6th St
Chimney Coffee House,90012,(323) 343-0030,-1,$$,366,1100 N Main St
The Kitchen,90029,(323) 664-3663,-1,$$,1154,4348 Fountain Ave
Honey Pig,90005,(213) 380-0256,-1,$$,831,3400 W 8th St
Horse’s Mouth,90020,(213) 394-0564,-1,$$,142,528 S Western Ave
Thai Original BBQ And Restaurant,90020,(213) 383-8571,-1,$$,442,4055 W 3rd St
Okamoto Kitchen,,(818) 373-9767,-1,$$,79,
The Rustiq Table,90007,(213) 536-5542,-1,$$,34,2280 S Figueroa St
Soy Sauce Roll & Bowl,90046,(323) 876-7000,-1,$$,239,7131 W Sunset Blvd
Oi Asian Fusion,91303,(818) 776-0282,-1,$,604,7242 Canoga Ave
Kanpai Japanese Sushi Bar & Grill 2,90045,(310) 670-0533,-1,$$,243,8736 S Sepulveda Blvd
Ariyoshi Sushi Cafe Izakaya,90036,(323) 931-5358,-1,$$,791,5358 Wilshire Blvd
Sakura Japanese Restaurant,90066,(310) 822-7790,-1,$$,736,4545 S Centinela Ave
Chi Dynasty,90027,(323) 667-3388,-1,$$,366,1813 Hillhurst Ave
Top Leaf,90024,(310) 208-7989,-1,$$,121,952 Gayley Ave
Roasted Sesame Kitchen,90029,(323) 350-4641,-1,$,27,4632 Santa Monica Blvd
Bak Kung Korean BBQ,90019,(323) 734-9292,-1,$$,210,3700 W Olympic Blvd
Kitchen Story,90025,(310) 444-9955,-1,$$,215,2129 Sawtelle Blvd
Roong-Fah Thai Restaurant,90032,(323) 222-5725,-1,$,103,4507 Valley Blvd
88 Chinese & Sushi,90036,(323) 852-1638,-1,$$,281,418 N Fairfax Ave
Bulan Thai Vegetarian Kitchen,90046,(323) 857-1882,-1,$$,540,7168 Melrose Ave
Roscoe’s House of Chicken & Waffles,90028,(323) 466-7453,-1,$$,2884,1514 N Gower St
Super Pho & Teriyaki,90034,(310) 204-2829,-1,$,484,10953 Venice Blvd
R Bar,90005,(213) 387-7227,-1,$$,507,3331 W 8th St
Super Pho & Teriyaki,90034,(310) 204-2829,-1,$,484,10953 Venice Blvd
R Bar,90005,(213) 387-7227,-1,$$,507,3331 W 8th St
Tokyo Fast Food,90025,(310) 478-3603,-1,$,200,11921 Santa Monica Blvd
Araya’s Place - Thai Vegan Restaurant,90048,(323) 900-0557,-1,$$,391,8101 Beverly Blvd
Here’s Looking At You,90020,(213) 568-3573,-1,$$$,75,3901 W 6th St
SUGARFISH by sushi nozawa,90017,(213) 627-3000,-1,$$$,1776,600 W 7th St
Fresh Corn Grill,90024,(310) 470-0414,-1,$$,298,1266 Westwood Blvd
Chung King Cafe,90022,(323) 263-8313,-1,$,23,4578 Whittier Blvd
Flame Broiler,90007,(213) 745-8923,-1,$,73,2526 S Figueroa St
JJ2 Bakery,90010,(213) 351-0088,-1,$,79,3183 Wilshire Blvd
New Moon Cafe,90017,(213) 327-0311,-1,$,79,735 S Figueroa St
Plan Check Kitchen + Bar,90025,(310) 444-1411,-1,$$,2142,1800 Sawtelle Blvd
A Food Affair,90035,(310) 557-9795,-1,$$,698,1515 S Robertson Blvd
Twin Dragon Chinese Restaurant,90035,(310) 657-7355,-1,$$,363,8597 W Pico Blvd
Asaya Restaurant,90066,(310) 823-8944,-1,$,107,12740 Culver Blvd
Super Smash Buns,,(213) 787-7585,-1,$,38,
Feng Mao Lamb Kebab,90020,(424) 284-9769,-1,$$,246,414 S Western Ave
Cardamom Indian Cuisine,90036,(323) 936-1000,-1,$$,443,7233 Beverly Blvd
Rustic Kitchen Market & Cafe,90066,(310) 390-1500,-1,$$,147,3523 S Centinela Ave
Golden Lake Eatery Cambodian Restaurant,90012,(562) 883-5880,-1,$,72,424 W College St
Bangkok Palace,90026,(213) 483-6913,-1,$,85,343 Glendale Blvd
Ball & Chain,90028,(323) 465-2255,-1,$$,319,1643 N Cahuenga Blvd
POT,90010,(213) 368-3030,-1,$$,592,3515 Wilshire Blvd
Inthanon Thai Cuisine,91607,(818) 763-9877,-1,$$,216,12510 Burbank Blvd
Full House Seafood Restaurant,90012,(213) 617-8382,-1,$$,529,963 N Hill St
Dan Sung Sa,90020,(213) 487-9100,-1,$$,571,3317 W 6th St
Kim Chuy Restaurant,90012,(213) 687-7215,-1,$,177,727 N Broadway
The Dragon Restaurant,90006,(213) 387-8833,-1,$$,237,966 S Vermont Ave
Kato,90025,(424) 535-3041,-1,$$$,57,11925 Santa Monica Blvd
TBLA Catering & Cafe,90014,(213) 623-1013,-1,$$,144,765 Santee St
Volcano Sushi & Boba,90007,(213) 493-4098,-1,$,78,3019 S Figueroa St
Sushi of Gari - Hollywood,90028,(323) 400-6300,-1,$$$,34,6201 Hollywood Blvd
Thai Patio,90027,(323) 466-3894,-1,$,1126,5273 Hollywood Blvd
Totoraku,90064,(310) 838-9881,-1,$$$$,228,10610 W Pico Blvd
Hamakaze Sushi Izakaya,90066,(310) 822-9900,-1,$$,345,13327 W Washington Blvd
Hi Sushi,90014,(213) 623-0003,-1,$$,78,654 S Main St
SanSai Japanese Grill,90017,(310) 633-4864,-1,$,41,806 W 8th St
Urban grill,91605,(818) 759-9288,-1,$,39,12907 Sherman way
Lemon Tree Kids and Family Restaurant,90005,(213) 380-0038,-1,$$,149,621 S Western Ave
Wok On Fire,90035,(310) 289-0102,-1,$$,234,1447 S La Cienega Blvd
Hu’s Szechwan Restaurant,90034,(310) 837-0252,-1,$$,293,10450 National Blvd
Ocean Seafood Restaurant,90012,(213) 687-3088,-1,$$,828,750 N Hill St
Lao Tao,90012,(213) 372-5318,-1,$,39,727 N Broadway
Bugis Street Brasserie,90013,(213) 624-1100,-1,$$,82,501 S Olive St
Pho21,90005,(213) 739-7998,-1,$,283,705 S Western Ave
WaBa Grill,90029,(323) 952-6581,-1,$,55,726 N Western Ave
Mia Jee Tandoori,90004,(323) 905-8965,-1,$$,77,205 S Vermont Ave
Philippe the Original,90012,(213) 628-3781,-1,$,4917,1001 N Alameda St
The LINE Hotel,90010,(213) 394-0586,-1,$$,476,3515 Wilshire Blvd
n/naka,90034,(310) 836-6252,-1,$$$$,397,3455 Overland Ave
House of Macau,90028,(323) 745-5038,-1,$$,128,1600 Vine St
Himalayan House,90007,(213) 262-7897,-1,$$,108,1277 W Jefferson Blvd
Wallflower,90291,(424) 744-8136,-1,$$$,69,609 Rose Ave
Luck Thai Cuisine,90057,(213) 389-2893,-1,$,126,524 S Occidental Blvd
Restaurant Komasa,90012,(213) 680-1792,-1,$$,1105,351 E 2nd St
Wurstküche,90013,(213) 687-4444,-1,$$,7306,800 E 3rd St
Tofu and Noodles,90005,(213) 915-0256,-1,$$,319,3068 W 8th St
Papa Cristo’s,90006,(323) 737-2970,-1,$$,1580,2771 W Pico Blvd
