shop name,postal code,phone number,star,price,number of reviews,street address
Chick-fil-A,90028-7117,+1 323-464-2455,4.5,$,33,6750 W Sunset Blvd
Artisan House,90014,+1 213-622-6333,4.5,$$ - $$$,57,600 S Main Street
John O' Groats,90064-2332,+1 818-501-2366,4.0,$$ - $$$,67,10516 W Pico Blvd
The Golden State,90036,+1 323-782-8331,4.5,$$ - $$$,42,426 North Fairfax Avenue
Delancey,90028-6521,+1 323-469-2100,4.5,$$ - $$$,46,5936 W Sunset Blvd
The Cafe at The Four Seasons Hotel,90048-3704,+1 310-273-2222,4.5,$$ - $$$,65,300 S Doheny Dr
The Larchmont,90038-3845,+1 323-464-4277,4.5,$$$$,62,5750 Melrose Ave
The Bellwether,91603,+1 818-285-8184,4.0,$$ - $$$,28,13251 Ventura Blvd
Mama Shelter Los Angeles Restaurant,90028-6216,13237856666,4.0,$$ - $$$,52,6500 Selma Ave
Palomino - Los Angeles,90024-4335,+1 310-208-1960,4.0,$$ - $$$,117,10877 Wilshire Blvd Ste 150
Sage Organic Vegan,90026-3225,+1 213-989-1718,4.5,$$ - $$$,73,1700 W Sunset Blvd
Granville,,+1 818-506-7050,4.0,$$ - $$$,51,12345 Ventura Boulevard
Barrel & Ashes,91604,+1 818-623-8883,4.0,$$ - $$$,63,11801 Ventura Blvd
Aroma Bakery Cafe,90046-3412,+1 323-850-8120,3.5,$$ - $$$,92,7373 W Sunset Blvd
Tony Roma's,91608-1008,+1 818-763-7662,4.0,$$ - $$$,200,1000 Universal Studios Blvd
Ruth's Chris Steak House - Woodland Hills,,+1 818-227-9505,4.5,$$$$,68,Westfield Shopping Towne Promenade
Fred 62,90027-4215,+1 323-667-0062,4.0,$$ - $$$,120,1850 N Vermont Ave
Blue Dog Beer Tavern,91403-4041,+1 818-990-2583,4.0,$$ - $$$,50,4524 Saugus Ave
Omelette & Waffle Shop,90731-4035,+1 310-831-3277,4.5,$,50,1103 S Gaffey St
Tipsy Cow,91364,+1 818-986-8472,4.0,$$ - $$$,35,15005 Ventura Boulevard
Grinder Restaurant San Pedro,90731-3335,+1 310-832-1267,4.0,$,53,511 S Harbor Blvd
Public School 213,90017-2800,+1 213-623-1172,4.0,$$ - $$$,42,612 S Flower St # 220
In-N-Out Burger,90068-1206,+1 800-786-1000,4.0,$,43,3640 Cahuenga Blvd W
California Donuts,90020,2133853318,4.5,$,32,801 S Alvarado St
Sweetie Pie's,91601-3109,+1 818-761-1325,4.0,$$ - $$$,48,5230 Lankershim Blvd
Pagliacci's,91604-1437,+1 818-506-4111,4.5,$$ - $$$,23,4366 Coldwater Canyon Ave
Larchmont Bungalow,90004-3704,+1 323-461-1528,4.5,$$ - $$$,53,107 N Larchmont Blvd
22nd Street Landing Seafood Grill & Bar,90731-7299,+1 310-548-4400,4.0,$$ - $$$,97,141 W 22nd St Ste A
Pacific Diner,90731-6912,+1 310-831-5334,4.5,$,44,3821 S Pacific Ave
Busy Bee,90731,+1 310-832-8660,4.5,$,28,2413 S Walker Ave
Wood & Vine,90028-5309,+1 323-334-3360,4.0,$$ - $$$,101,6280 Hollywood Blvd
Smeraldi's,90071-2602,+1 213-612-1562,4.0,$$ - $$$,67,506 South Grand Avenue
Latitude 33,90045,+1 310-641-5700,3.5,$$ - $$$,131,5855 West Century Boulevard
Les Sisters Southern Kitchen,91311-2905,+1 818-998-0755,4.5,$$ - $$$,53,21818 Devonshire St
Marie Callender Pie Shop,90036-3603,+1 323-937-7952,4.0,$$ - $$$,46,5773 Wilshire Boulevard
Blue Palms Brewhouse,90028-5304,+1 323-464-2337,4.5,$$ - $$$,38,6124 Hollywood Blvd
Bistro Garden at Coldwater,91604-2234,+1 818-501-0202,4.5,$$$$,54,12950 Ventura Blvd
LA Cafe,90014-1933,+1 213-612-3000,4.0,$,41,639 S Spring St
Fish Grill,90036-2558,+1 323-937-7162,4.5,$,36,7226 Beverly Blvd
Astro Burger,,,4.5,$,48,7475 Santa Monica Blvd
Oscar's Cerveteca,90291-2680,+1 310-310-8937,4.5,$$ - $$$,37,523 Rose Ave
Dave & Buster's,90028-6136,,4.0,$$ - $$$,68,6801 Hollywood Blvd
Birds Rotisserie Chicken Cafe and Bar,90028-5515,+1 323-465-0175,4.0,$$ - $$$,38,5925 Franklin Ave
94th Aero Squadron,91406,+1 818-994-7437,4.0,$$ - $$$,68,16320 Raymer Ave
Wayback burgers,90027-3466,+1 323-960-9066,4.5,$,19,5445 Hollywood Blvd
The Roof,,+1 323-852-6002,4.0,$$ - $$$,72,The Hotel Wilshire
Taylor's Steakhouse,90005-2438,+1 213-382-8449,4.0,$$$$,73,3361 W 8th St
Fatburger,91604,+1 818-769-8725,4.5,$,54,10600 1/2 Ventura Blvd
My Two Cents,90019-3920,+1 323-938-1012,4.5,$$ - $$$,29,5583 W Pico Blvd
Norms Restaurant,90064-1931,+1 310-479-2978,4.0,$,55,11001 W Pico Blvd
Lawry's Carvery,90015,+1 213-222-2212,4.0,$$ - $$$,95,1101 S Figueroa St
Hollywood Burger - Los Angeles,90028,+1 323-378-5668,4.0,$,17,6250 Hollywood Blvd.
San Antonio Winery,90031-2514,+1 323-223-1401,4.5,$$ - $$$,68,737 Lamar St
Checkers Downtown,90071,+1 213 891 0519,4.0,$$ - $$$,60,535 S Grand Ave
San Pedro Brewing Company,90014-1703,+1 301-831-5663,4.5,$$ - $$$,65,331 W 6th St
Nick's Coffee Shop & Deli,90035-2410,+1 310-652-3567,4.5,$,36,8536 W Pico Blvd
Wetzel's Pretzels,90028-6117,+1 323-464-1999,4.0,$,51,6922 Hollywood Blvd
Fratelli Cafe,90046-7656,+1 323-938-2233,4.5,$$ - $$$,32,7200 Melrose Ave
Clementine,90024-5328,+1 310-552-1080,4.0,$$ - $$$,63,1751 Ensley Ave
Orleans and York Deli,90043-2718,+1 323-291-8800,4.5,$$ - $$$,31,4454 W Slauson Ave
Valley Inn Restaurant,91403-3011,+1 818-784-1163,4.0,$$ - $$$,47,4557 Sherman Oaks Ave
West Restaurant and Lounge,90049,+1 310-481-7878,4.0,$$ - $$$,120,170 N Church Ln
Marmalade Cafe,91403-3455,+1 818-905-8872,4.0,$$ - $$$,114,14910 Ventura Blvd
Canele,90039-1831,+1 323-666-7133,4.5,$$ - $$$,47,3219 Glendale Blvd
The Spare Room,,323 769 796,4.5,$$ - $$$,38,"The Hollywood Roosevelt Hotel, Mezzanine"
Spring Street Smokehouse,90012-2835,+1 213-626-0535,4.5,$$ - $$$,55,640 N Spring St
Fisherman's Outlet Restaurant and Market,90013-1714,+1 213-627-7231,4.5,$$ - $$$,34,529 S Central Ave
Cafe Vida,90272-3604,+1 310-573-1335,4.0,$$ - $$$,59,15317 Antioch St
Tom's Urban - At L.A. Live,90015-1362,+1 213-746-8667,3.5,$$ - $$$,157,1011 S Figueroa St
Millie's,90026-2106,+1 323-664-0404,4.0,$$ - $$$,49,3524 W Sunset Blvd
Mendocino Farms,91423-2712,+1 818-205-9744,4.5,$$ - $$$,27,14141 Ventura Blvd
Westside Tavern,90064-2132,+1 310-470-1539,4.0,$$ - $$$,105,10850 W Pico Blvd
Cooks County,90048-4503,+1 323-653-8009,4.5,$$ - $$$,45,8009 Beverly Blvd
Republic of Pie,91601,,4.0,$$ - $$$,42,11118 Magnolia Boulevard
The Six,91604,+1 818-761-2319,4.0,$$ - $$$,41,12650 Ventura Blvd
Pace,90046-2004,+1 323-654-8583,4.0,$$ - $$$,88,2100 Laurel Canyon Blvd
The Carving Board,,+1 818-342-3200,4.5,$$ - $$$,29,18607 Ventura Blvd #100
Nook Bistro,90025-2965,+1 310-207-5160,4.0,$$ - $$$,46,11628 Santa Monica Blvd
Denny's,90028-8501,+1 213-464-8435,4.0,$$ - $$$,82,5751 West Sunset Boulevard
Follow Your Heart Market & Cafe,91303-1941,+1 818-348-3240,4.5,$$ - $$$,55,21825 Sherman Way
Magee's,90036-3109,+1 323-938-4127,4.5,$,16,6333 W 3rd St
Corner Bakery Cafe,90024,+1 310-824-1314,4.0,$,33,1019 S. Westwood Boulevard
Native Foods,90024-3404,+1 310-209-1055,4.5,$$ - $$$,52,1110 1/2 Gayley Ave
Shiloh's Steakhouse,,+1 310-858-1652,4.5,$$$$,40,8939 W Pico Boulevard
Ruth's Chris Steak House,91367-3627,+1 818-227-9505,4.5,$$$$,75,6100 Topanga Canyon Blvd
Square One Dining,90029-1654,+1 323-661-1109,4.0,$$ - $$$,64,4854 Fountain Ave
Skooby's,90028-6219,+1 323-468-3647,4.5,$,62,6654 Hollywood Blvd
Yard House - Northridge,91324-2503,+1 818-721-0085,4.0,$$ - $$$,45,9301 Tampa Ave
Du-par's Restaurant Studio City,91604,+1 818-766-4437,4.0,$$ - $$$,56,12036 Ventura Blvd.
Engine Co. No. 28,90017-3411,+1 213-624-6996,3.5,$$ - $$$,160,644 S Figueroa St
The Tripel,90293-7703,+1 310-821-0333,4.5,$$ - $$$,48,333 Culver Blvd
Red Lobster,91307-2532,+1 818-713-9297,4.0,$$ - $$$,81,22800 Van Owen Ave
Bonaventure Brewing Co.,,+1 213-236-0802,4.0,$$ - $$$,113,404 S Figueroa St
Le Pain Quotidien,91604-2237,+1 818-986-1929,4.5,$$ - $$$,25,13045 Ventura Blvd
Basix Cafe,90069-4307,+1 323-848-2460,4.0,$$ - $$$,66,8333 Santa Monica Blvd
Auntie Anne's Pretzel,90028-6136,+1 323-462-7122,4.0,$,48,6801 Hollywood Blvd
Doughboys Cafe,,323-852-1020,4.5,$$ - $$$,58,8136 W 3rd St
Sunny Spot,,+1 310-448-8884,4.0,$$ - $$$,56,822 Washington Blvd
Jerry's Famous Deli,91604-2415,+1 818-980-4245,3.5,$$ - $$$,55,12655 Ventura Blvd
American Girl Bistro,,+1 877-247-5223,4.5,$$ - $$$,18,American Girl Place Los Angeles
The Stand,91316-4109,+1 818-788-2700,4.0,$,31,17000 Ventura Blvd
Preux & Proper,90014-2904,+1 213-896-0090,4.5,$$ - $$$,20,840 S Spring St
Knuckle and Claw,90026-2132,+1 323-407-6142,4.5,$$ - $$$,17,3112 W Sunset Blvd
On Sunset @ Luxe Hotel Sunset Blvd,90049-2031,+1 310-691-7584,4.0,$$$$,71,11461 W Sunset Blvd
Ports O'Call Waterfront Dining,90731,+1 310-833-3553,4.0,$$ - $$$,74,1200 Nagoya Way
Morton's the Steakhouse,90017-2571,+1 213-553-4566,4.0,$$$$,56,735 S Figueroa St
Dudley Market,90291-2405,+1 424-744-8060,4.0,$$ - $$$,27,9 Dudley Ave
Claim Jumper,91324-2700,+1 818-718-2882,4.0,$$ - $$$,57,9429 Tampa Ave
Cuvee,90048,+1 310-271-4333,4.0,$$ - $$$,32,145 S. Robertson Blvd
The Churchill,90048-4311,+1 323-655-8384,4.0,$$ - $$$,71,8384 W 3rd St
3 Square Cafe and Bakery,,,4.5,$$ - $$$,30,121 Abbot Kinney Blvd
Coffee Company,,310-645-7315,4.5,$$ - $$$,35,
Lenny's Deli,90064-2109,+1 310-475-5771,4.0,$$ - $$$,96,2379 Westwood Blvd
Snow White Cafe and Grill,90028-4623,+1 323-465-4444,4.0,$,54,6769 Hollywood Blvd
Hot & Juicy Crawfish,90046-5896,+1 323-969-8902,4.5,$$ - $$$,33,7100 Santa Monica Blvd
Doomie's,90038,+1 323-469-4897,4.5,$,25,"1253 Vine Street, Suite 9"
Grub,90038-2518,+1 323-461-3663,4.0,$$ - $$$,93,911 Seward St
Cafe Sierra,91608-1001,+1 818-509-2030,4.0,$$ - $$$,96,555 Universal Hollywood Dr
Horse Thief BBQ restaurant,90013-1109,,4.0,$$ - $$$,28,324 S Hill St
Humble Potato - the original Hambaga,90045-2413,3239892242,4.5,$$ - $$$,25,8321 Lincoln Blvd
Burger Lounge,90004-3706,+1 323-462-2310,4.5,$,14,217 N Larchmont Blvd
The Park's Finest,90026-5612,2134182800,4.0,$$ - $$$,35,1267 W Temple St
Bennett’s Ice Cream,90036-3109,,4.0,$,30,6333 W 3rd St
Zelda's Corner,,,4.5,$,23,9 Westminster Ave
The Dresden Room,90027-4311,+1 323-665-4294,4.0,$$ - $$$,73,1760 N Vermont Ave
Think Cafe,,+1 310-519-3662,4.5,$$ - $$$,28,302 West 5th Street Suite 105
Panera Bread,90045-4001,+1 310-641-9200,4.0,$,46,8647 S Sepulveda Blvd
City Tavern - DTLA,90017-2571,+1 213-239-5654,4.0,$$ - $$$,30,735 S Figueroa St
Jody Maroni's Sausage Kingdom,90291,+1 310-822-5639,4.5,$,28,2011 Ocean Front Walk
Cre8 Crepes,90028-6219,,5.0,$,9,6654 Hollywood Blvd
Public School 818,91403-3103,+1 818-728-9818,4.0,$$ - $$$,33,15300 Ventura Blvd
barbrix,90027-4714,+1 323-662-2442,4.5,$$ - $$$,41,2442 Hyperion Ave
Post & Beam,90008,+1 323-299-5599,4.5,$$ - $$$,35,767 Santa Rosalia Dr
Goldies,90048-4112,3236772470,4.5,$$ - $$$,21,8422 W 3rd St
Arnie Morton's The Steakhouse - Woodland Hills,91367-2413,+1 818-703-7272,4.0,$$$$,41,6250 Canoga Ave
Boneyard Bistro,91423-3825,+1 818-906-7427,4.0,$$ - $$$,64,13539 Ventura Blvd
Jimmy's Famous American Tavern,,+1 818-369-0005,4.0,$$ - $$$,21,6250 Topanga Canyon Blvd
Juicy Burger,90028-6303,,4.5,$,47,6340 Hollywood Blvd
Souplantation,90049-6633,+1 310-476-7080,4.0,$,51,11911 San Vicente Blvd Ste 116
JOEY Woodland Hills,,+1 818-340-5639,4.0,$$ - $$$,32,6344 Topanga Canyon Blvd
Five Guys,90024-2803,+1 310-208-7093,4.5,$,17,1061 Broxton Ave
Wexler's Deli,90013-1222,+1 213-620-0633,4.0,$$ - $$$,49,317 S Broadway
Chowder Barge,,+1 310-830-7937,4.0,$$ - $$$,20,611 N Hernry Ford Ave
Breeze Restaurant,90067-4701,+1 310-277-2000,4.0,$$$$,77,2025 Avenue of the Stars
The Backyard,90024-3033,,4.0,$$ - $$$,38,930 Hilgard Ave
Pico Deli,90035-3302,+1 310-273-9381,4.5,$$ - $$$,30,8826 W Pico Blvd
Marix Tex Mex Cafe,90069-2902,+1 323-656-8800,4.0,$$ - $$$,70,1108 N Flores St
Kelly's coffee and fudge,90028-6152,,4.0,$,23,6895 Hollywood Blvd
Denny's - Bellanca,90045-4425,+1 213-776-4888,4.0,$,47,8601 Bellanca Avenue
Concert Hall Cafe,90012-3034,+1 213-972-3550,4.0,$$ - $$$,32,141 S Grand Ave
Sweetsalt Food Shop,91602-2502,+1 818-509-7790,4.5,$$ - $$$,23,10218 Riverside Dr
Four Cafe,90041-1222,+1 323-550-1988,4.5,$$ - $$$,17,2122 Colorado Blvd
Auntie Em's Kitchen,90041-3032,+1 323-255-0800,4.0,$$ - $$$,72,4616 Eagle Rock Blvd
Fundamental,90024-4901,+1 310-444-7581,4.5,$$ - $$$,31,1303 Westwood Blvd
M Cafe de Chaya,90046-7617,+1 323-525-0588,4.0,$$ - $$$,67,7119 Melrose Ave
FOOD,,+1 310-441-7770,4.5,$,27,10571 Pico Blvd
Bar | Kitchen,90017-4607,+1 213-623-9904,4.5,$$ - $$$,39,819 S Flower St
The Villa,,818-704-1185,4.0,$$ - $$$,55,22160 Ventura Blvd.
Jinky's Cafe,91423-2779,+1 818-981-2250,4.0,$$ - $$$,70,14120 Ventura Blvd
Coral Tree Cafe,,+1 818-789-8733,4.5,$$ - $$$,21,17499 Ventura Blvd
Landings,,+1 310-410-4000,4.0,$$ - $$$,52,"Hilton Lax, 5711 West Century Boulevard"
Country Deli and Restaurant,91311-3602,+1 818-709-5612,4.0,$$ - $$$,29,9901 Topanga Canyon Blvd
Blue Plate Oysterette,90048-4307,+1 323-656-5474,4.0,$$ - $$$,32,8048 W 3rd St
Cindy's Eagle Rock - TEMPORARILY CLOSED,90041-1425,+1 323-257-7375,4.5,$,18,1500 Colorado Blvd
Bear Pit Bar-b-que Restaurant,91345-1410,+1 818-365-2509,3.5,$$ - $$$,77,10825 Sepulveda Blvd
KFC,91608-1002,+1 818-980-4532,4.0,$,50,100 Universal City Plz
Whisper Restaurant & Lounge,90036-6256,+1 323-931-0202,4.0,$$ - $$$,48,189 The Grove Dr Ste F90B
Islands,90045-1576,+1 310-670-8580,4.5,$$ - $$$,19,6081 Center Dr
Delmonico's Lobster House,91436-2116,+1 818-986-0777,4.0,$$$$,51,16358 Ventura Blvd
Harold and Belle's,90018-3339,+1 323-735-9023,4.0,$$ - $$$,53,2920 W Jefferson Blvd
Lighthouse Deli,90731-6907,+1 310-548-3354,4.5,$$ - $$$,22,508 W 39th St
The Restaurant at the Standard,90069-1516,+1 323-650-9090,4.0,$$ - $$$,43,8300 W Sunset Blvd
Taste at the Palisades,90272-2844,+1 310-459-9808,4.0,$$ - $$$,35,538 Palisades Dr
Franklin & Company Tavern,90028-5515,+1 323-463-1552,4.0,$$ - $$$,26,5923 Franklin Ave
Yardhouse,,,4.0,$$ - $$$,28,Northridge Fashion Square
Emle's,91324,+1 818-772-2203,4.5,$$ - $$$,22,9250 Reseda Blvd.
Louise's Trattoria,90004-3707,+1 323-962-9510,4.0,$$ - $$$,26,232 N Larchmont Blvd
Rockwell Table & Stage,90027-4306,+1 323-669-1550,4.0,$$ - $$$,36,1714 N Vermont Ave
Dog Haus,91303-2622,+1 818-340-4287,4.0,$,16,6501 Topanga Canyon Blvd
Mary and Robb's Westwood Cafe,90024,+1 310-478-3822,4.5,$$ - $$$,30,1453 Westwood Blvd
Gta,,,4.5,$$ - $$$,24,1510 Abbot Kinney Blvd
Superba Snack Bar,90291-2680,+1 310-399-6400,4.0,$$ - $$$,51,533 Rose Ave
Edendale,90039-2002,+1 323-666-2000,4.0,$$ - $$$,46,2838 Rowena Ave
Rusty Mullet,90028-4805,,3.5,$,36,1708 N Las Palmas Ave
Cletus’ Chicken Shack,32819-7601,,3.5,$,37,1000 Universal Studios Plz
Lucky Devils,90028-6207,+1 323-465-8259,4.0,$$ - $$$,66,6613 Hollywood Blvd
Sweet Butter Kitchen Cafe Market,91423-3629,+1 818-788-2832,4.5,$$ - $$$,48,13824 Ventura Blvd
Tender Greens,90014-1217,+1 213-873-1890,4.5,,12,523 W 6th St
Hatfield's,90038-3411,+1 323-935-2977,4.5,$$$$,122,6703 Melrose Ave
III Forks Steak House,,+1 310-258-0293,4.0,$$ - $$$,54,"Tom Bradley Terminal, Mezzanine, Lax International Airport, Los Angeles, CA"
Simply Wholesome,90043-2720,+1 323-294-2144,4.0,$$ - $$$,21,4508 W Slauson Ave
Pono Burger,90291,13103926200,4.5,$$ - $$$,8,512 Rose Avenue
Ostrich Farm,90026,+1 213-537-0657,4.5,$$ - $$$,11,1525 W Sunset Blvd
Century Taproom,,+1 310-642-7500,4.0,$$ - $$$,34,5985 W Century Blvd
State Social House,90069-2206,+1 6578100,4.0,$$ - $$$,46,8782 W Sunset Blvd
Poppy & Rose,90014-2315,+1 213-995-7799,4.5,$$ - $$$,18,765 Wall St
Lamill Coffee,90026-1311,3236634441,4.0,$$ - $$$,34,1636 Silver Lake Blvd
Dr. Hogly Wogly's Tyler Texas Bar-B-Que,91402-4305,+1 818-782-2480,4.0,$$ - $$$,65,8136 Sepulveda Blvd
Salt's Cure,90038-1204,+1 323-465-7258,4.5,$$ - $$$,44,1155 N Highland Ave
Upstairs 2,90064-1803,+1 310-231-0415,4.0,$$$$,39,2311 Cotner Ave
Art's Delicatessen,91604-2557,+1 818-762-1221,4.0,$$ - $$$,64,12224 Ventura Blvd
Camilo's California Bistro,90041,+1 323-478-2644,4.0,$$ - $$$,32,2128 Colorado Blvd
Willie Jane,90291-3386,+1 310-392-2425,4.0,$$ - $$$,37,1031 Abbot Kinney Blvd
STK Los Angeles,,+(1)310659353593535,4.0,$$$$,41,930 Hilgard Ave
Home Restaurant Silver Lake,90039-4025,+1 323-665-0211,4.0,$$ - $$$,47,2500 Riverside Dr
Cana Rum Bar,90015-1425,+1 213-745-7090,4.5,,15,714 W Olympic Blvd
BLVD 16,90024-4493,+1 310-474-7765,4.0,$$ - $$$,94,10740 Wilshire Blvd
Big Man Bakes,90013-1310,,4.5,,18,413 S Main St
Stonefire Grill,91307-3518,+1 818-887-4145,4.0,$$ - $$$,45,6405 Fallbrook Ave
Brownstone Bistro,90019-4129,+1 323-965-5047,4.5,$$ - $$$,12,5047 W Pico Blvd
The Park,90026-3432,+1 213-482-9209,4.0,$$ - $$$,20,1400 W Sunset Blvd
Jacks Classic Hamburgers,91602-1268,+1 818-761-4599,5.0,$,8,11375 Riverside Dr
Hot Wings Cafe,90038-3307,+1 323-930-1233,4.5,$,18,7011 Melrose Ave
Al Gelato,90035-1601,+1 310-659-8069,4.5,$$ - $$$,31,806 S Robertson Blvd
California Chicken Cafe,90038-3303,+1 323-935-5877,4.0,$$ - $$$,74,6805 Melrose Ave
Brooklyn Water Bagel Co.,,+1 310-645-2243,4.0,$,19,8732 South Sepulveda Blvd
The Anchor,90201,+1 310-664-9696,4.0,$$ - $$$,37,235 Main St
Spare Tire Kitchen & Tavern,90036,3235252618,4.5,,7,5370 Wilshire Blvd
Mud Hen Tavern,90038-3415,+1 323-203-0500,4.0,$$ - $$$,41,742 N Highland Ave
Eclectic Wine Bar & Grille,91601-3719,+1 818-760-2233,4.0,$$ - $$$,28,5156 Lankershim Blvd
The Hart and the Hunter,90046-7117,,4.0,$$ - $$$,41,7950 Melrose Ave
Brite Spot,90026-3229,+1 213-484-9800,3.5,$,43,1918 West Sunset Boulevard
Dirt Dog,90007-2549,+1 213-749-1813,5.0,$,6,2528 S Figueroa St
The Brentwood,90049-3309,+1 310-476-3511,4.0,$$$$,33,148 S Barrington Ave
Airtel Plaza Hotel,91406-3425,+1 818-997-7676,4.0,$$ - $$$,29,7277 Valjean Ave
Esterel,90048-3303,+1 310-358-3979,4.0,$$$$,45,8555 Beverly Blvd
San Francisco Saloon,90064-1519,+1 310-478-0152,4.5,$$ - $$$,15,11501 W Pico Blvd
The Wood Cafe,90066-5802,+1 310-915-9663,4.0,$$ - $$$,25,12000 W Washington Blvd
Jinky's Studio City,91604-2145,+1 818-308-8418,4.0,$$ - $$$,14,4000 Colfax Ave
Charlie's Trio,90032-1326,+1 323-223-3871,4.0,$$ - $$$,21,5769 Huntington Dr N
Peasant Wine Bistro,91356-3238,+1 818-457-4255,4.0,$$ - $$$,17,19100 Ventura Blvd Ste N
Milky Way,90035-1321,+1 310-859-0004,4.5,$$ - $$$,30,9108 W Pico Blvd
Larsen's Steakhouse,91436-2514,+1 818-386-9500,4.0,$$$$,35,16101 Ventura Blvd Ste 270
Spitz,90012-4215,+1 213-613-0101,4.5,,16,371 E 2nd St
Hook Burger,91367-2213,+1 818-610-1500,4.0,$,26,6201 Topanga Canyon Blvd
Universal Studios Jurassic Cafe,91608-1002,,3.5,$$ - $$$,156,100 Universal City Plz
96th Street Bistro,,+1 310-337-2800,4.0,$$ - $$$,69,9620 Airport Blvd
Odyssey Restaurants,91344-3299,+1 818-366-6444,3.5,$$ - $$$,66,15600 Odyssey Dr
Figueroa Hotel Bar,90015,+1 213-627-8971,4.0,$$ - $$$,43,939 South Figueroa Street
Rocco's Tavern,91604,+1 818-985-9876,4.5,$$ - $$$,17,12514 Ventura Blvd
Local Ice,91604-2430,18185058111,5.0,$,5,12747 Ventura Blvd
Pacific Dining Car,90017-1204,+1 213-483-6000,3.5,$$$$,136,1310 W 6th St
Flores,90025,+1 424-273-6469,4.5,$$ - $$$,24,N0. 2024 Sawtelle Blvd
Chicago For Ribs,90045-2413,+1 310-670-7427,4.0,$$ - $$$,35,8311 Lincoln Blvd
Spitz - Los Feliz,90027-4418,+1 323-522-3309,4.0,$,15,1725 Hillhurst Ave
Laurel Tavern,,+1 818-506-0777,4.0,,24,11938 Ventura Blvd
BREADBAR Century City,90067-6501,+1 310-277-3770,4.0,$$ - $$$,36,10250 Santa Monica Blvd
Marie Callender's,91403-3641,+1 818-788-3983,4.0,$$ - $$$,35,14743 Ventura Blvd
Rustic Kitchen,90066-2706,+1 310-390-1500,5.0,$$ - $$$,5,3523 S Centinela Ave
Johnny Rockets - Melrose,90046,+1 323-651-3361,4.0,$$ - $$$,23,7507 Melrose Ave
Urban Skillet,91601-4225,+1 818-579-4000,4.5,$$ - $$$,6,5060 Lankershim Blvd
The Glendon Bar & Kitchen,90024-2907,+1 310-208-2023,4.0,$$ - $$$,42,1071 Glendon Ave
Hal's Bar & Grill,90291-3739,+1 310-396-3105,4.0,$$ - $$$,85,1349 Abbot Kinney Blvd
Wanderlust Creamery,91356-4136,+1 818-774-9888,5.0,$$ - $$$,5,18511 Ventura Blvd
Feast Kitchen and Grill,90028-5309,+1 323-463-4050,5.0,$,6,6282 Hollywood Blvd
Joe's Cafe,91344,+1 818-488-9841,4.0,$$ - $$$,32,17815 Chatsworth Street
Creperie by Jack n' Jill's,90048,+1 310-858-4900,4.5,$,29,8738 W. 3rd Street
Champions Sports Bar,90045-5614,+1 310-641-5700,3.5,$$ - $$$,135,5855 W Century Blvd
Black Cat,90029-2241,+1 323-661-6369,4.0,$$ - $$$,16,3909 W Sunset Blvd
Beeps Drive In,91406-4023,+1 818-781-0830,4.0,$,25,16063 Sherman Way
Casey's Irish Bar and Grill,,2136292353,3.5,$$ - $$$,66,613 South Grand Ave.
Nat's West,91304-2344,+1 818-340-4537,4.5,,7,8336 Topanga Canyon Blvd
Monty's Steakhouse,91364-1723,+1 818-716-9736,4.0,$$$$,34,5371 Topanga Canyon Blvd
Madera Kitchen & Bar,90028-5001,+1 213-261-3687,4.5,$$ - $$$,10,1835 N Cahuenga Blvd
by CHLOE.,90039,,5.0,$$ - $$$,4,2520 Glendale Blvd.
"Monty's Steaks, Seafood & Pasta",91364-1723,+1 818-716-4135,4.5,$$ - $$$,10,5371 Topanga Canyon Blvd
Puran's,90027-2719,+1 323-667-1357,4.5,$$ - $$$,29,2064 Hillhurst Ave
Bob's Big Boy,,+1 818-772-2627,3.5,$,23,8876 Corbin Av.
Happy Ending Bar,90028-7521,+1 323-469-7038,4.0,$$ - $$$,49,7038 W Sunset Blvd
Quality Food & Beverage,90048-4307,+1 323-658-5959,4.0,$,23,8030 W 3rd St
The Grinder Restauarant,90007-3226,+1 213-747-0782,4.5,$,16,525 W 28th St
Pips on La Brea,90019-2915,+1 323-954-7477,4.0,$$ - $$$,23,1356 S La Brea Ave
Tommy's Original World Famous,90028-5610,+1 323-467-3792,4.0,$,42,5873 Hollywood Blvd
Hawkins house of burgers,90059-2442,,4.5,,12,11603 Slater St
Chick-Fil-A,91324-3520,+1 818-882-3106,4.0,$,11,8875 Tampa Ave
The Corner Store,90007-3952,,4.5,,6,1118 W 37th St
Crocker Club,90013-2013,+1 213-239-9099,5.0,,5,453 S Spring St
The Magnolia Grille,91601,+1 818-766-8698,4.0,$$ - $$$,12,10530 Magnolia Bl.
City Club on Bunker Hill,90071,+1 213-620-9662,4.5,$$$$,17,555 S. Flower
Hamburger Hamlet,91403,+1 818-784-1183,4.0,$$ - $$$,43,4419 Van Nuys Bl
The Lab Gastropub,90089-0117,(213) 743-1843,4.0,$$ - $$$,27,3500 S Figueroa St
Desert Rose Restaurant & Bar,90027-4419,+1 323-666-1166,4.0,$$ - $$$,36,1700 Hillhurst Ave
Gaffey Street Diner,90731-1921,+1 310-548-6964,4.0,$,58,247 N Gaffey St
Eagle Rock Brewery,90065-2214,+1 323-257-7866,4.5,$$ - $$$,11,3056 Roswell St
The Addiction Bistro,90048-1907,3232031793,4.5,$$ - $$$,39,408 N La Cienega Blvd
Sharkys Mexican Grill,,+1 818-887-6963,4.0,$,18,6219 Topanga Canyon Blvd
Sweet Rose Creamery - Studio City,91604-2752,+1 310-260-2663,5.0,,4,4377 Tujunga Ave
