ID,shop name,postal code,phone number,star,price,number of reviews,street address
1499,the village bakery and cafe,90039,3236628600,-1,$$,821,3119 los feliz blvd
1500,commissary,90010,2133683030,-1,$$,821,3515 wilshire blvd
1501,crossroads west cafe,90027,3234954334,-1,$$,24,4700 western heritage way
1502,cafe 50's,90025,3104791955,-1,$$,738,11623 santa monica blvd
1503,r bar,90005,2133877227,-1,$$,507,3331 w 8th st
1504,red corner asia,90027,3234666722,-1,$$,694,5267 hollywood blvd
1505,umami burger - broadway,90015,2134138626,-1,$$,999,852 s broadway
1506,stafford + mathis kitchen,90015,2137437600,-1,$$,36,1020 s figueroa st
1507,red herring,90041,3237390004,-1,$$$,54,1661 colorado blvd
1508,seoul sausage little tokyo,90012,2139358677,-1,$$,326,236 s los angeles st
1509,dan sung sa,90020,2134879100,-1,$$,571,3317 w 6th st
1510,m grill,90010,2133892770,-1,$$$,1403,3832 wilshire blvd
1511,wah's golden hen,90029,3236610093,-1,$,275,709 n virgil ave
1512,aliki's greek taverna,90045,3106459555,-1,$$,577,5862 arbor vitae st
1513,ozu east kitchen,90039,3232848773,-1,$$,168,3224 glendale blvd
1514,green leaves vegan,90027,3236642345,-1,$,523,1769 hillhurst ave
1515,the york,90042,3232559675,-1,$$,911,5018 york blvd
1516,oomasa,90012,2136239048,-1,$$,978,100 japanese village plz
1517,cities restaurant,90022,3235264555,-1,$$,213,4512 e cesar chavez ave
1518,sushi masu,90025,3104464368,-1,$$$,383,1911 westwood blvd
1519,yakipan,90028,3234633003,-1,$,53,6323 hollywood blvd
1520,la chapter,90015,2132359660,-1,$$,329,927 s broadway
1521,the palace,90027,3236671595,-1,$$,497,2112 hillhurst ave
1522,katsuya hollywood,90028,3233912757,-1,$$$,1535,6300 hollywood blvd
1523,courtyard cafe,90045,3104100770,-1,$,106,8939 s sepulveda blvd
1524,hatchet hall,90066,3103914222,-1,$$$,328,12517 w washington blvd
1525,sopressata at black hogg,90026,3239532820,-1,$$,106,2852 sunset blvd
1526,boos philly cheesesteaks and hoagies,90029,3236611955,-1,$,640,4501 fountain ave
1527,four cafe,90041,3235501988,-1,$$,619,2122 colorado blvd
1528,fred's downhome burgers,90043,3232987762,-1,$,171,2524 w slauson ave
1529,the grain cafe,90019,3239314034,-1,$$,395,4222 w pico blvd
1530,babushka grandma's deli,90046,3238512312,-1,$$,65,7300 w sunset blvd
1531,el cochinito restaurant,90026,3236680737,-1,$$,459,3508 w sunset blvd
1532,sonsonate grill,90062,3232967470,-1,$$,144,5011 s western ave
1533,kim's restaurant,90008,3232946677,-1,$,71,3860 s crenshaw blvd
1534,spring street smoke house,90012,2136260535,-1,$$,737,640 n spring st
1535,chan dara restaurant,90004,3234671052,-1,$$,298,310 n larchmont blvd
1536,pink pepper,90028,3234612462,-1,$$,433,1638 north la brea avenue
1537,jin jiang restaurant,90025,3104447171,-1,$$,284,11057 santa monica blvd
1538,el salsabor restaurant,90063,3232661400,-1,$,35,522 s lorena st
1539,cindy's eagle rock,90041,3232577375,-1,$$,309,1500 colorado blvd
1540,spare tire,90036,3235252618,-1,$$,302,5370 wilshire blvd
1541,wayback burgers,90027,3239609066,-1,$,145,5445 hollywood blvd
1542,hot wings cafe,90038,3239301233,-1,$$,589,7011 melrose ave
1543,shanghai glatt kosher,90035,3105530998,-1,$$,113,9401 w pico blvd
1544,bob's cafe,90010,2133876554,-1,$,90,3130 wilshire blvd
1545,millie's cafe,90026,3236640404,-1,$$,590,3524 w sunset blvd
1546,bäco mercat,90013,2136878808,-1,$$,2131,408 s main st
1547,tiago coffee bar & kitchen,90028,3234665600,-1,$$,395,7080 hollywood blvd
1548,umami burger - arts district,90013,3232638626,-1,$$,422,738 e 3rd st
1549,craft coffee + good food,90028,3238190513,-1,$$,30,5636 hollywood blvd
1550,le petit paris,90013,2132174445,-1,$$$,404,418 /420 s spring st
1551,con sabor a perú,90019,3239364444,-1,$$,112,5163 venice blvd
1552,el amanecer salvadoreno,90005,2133822591,-1,$$,28,3059 w 8th st
1553,wiches on wilshire,90010,2133893656,-1,$,83,3800 wilshire blvd
1554,el colmao,90006,2133866131,-1,$$,177,2328 w pico blvd
1555,the sunset trocadero lounge,90046,3236567161,-1,$$,201,8280 sunset blvd
1556,lakeview bistro,90071,2136124897,-1,$$,27,404 s figueroa st
1557,jp's dtla,90013,2133598080,-1,$$,8,131 e 6th st
1558,manuela,90013,3238490480,-1,$$,36,907 e 3rd st
1559,quarters korean bbq,90020,2133658111,-1,$$,1174,3465 w 6th st
1560,lempira restaurant,90027,3236622927,-1,$,87,4848 hollywood blvd
1561,il sogno deli,90048,3236532296,-1,$,31,444 s san vicente blvd
1562,big wangs,90028,3234692449,-1,$$,868,1562 n cahuenga blvd
1563,franco on melrose,90038,3239343390,-1,$$,741,6919 melrose ave
1564,hae jang chon korean bbq restaurant,90020,2133898777,-1,$$,3300,3821 w 6th st
1565,sweetie pie's noho,91601,8187611325,-1,$$,548,5230 lankershim blvd
1566,game sports bar restaurant & lounge,90045,3102164263,-1,$$,252,5630 w manchester ave
1567,ricebar,90014,2138075341,-1,$,224,419 w 7th st
1568,hop louie,90012,2136284244,-1,$,238,950 mei ling way
1569,eko eats,90017,2136221616,-1,$$,118,630 w 6th st
1570,stella barra pizzeria,90028,3233014001,-1,$$,804,6372 w sunset blvd
1571,el buen gusto restaurant,90039,3239539032,-1,$,289,3140 glendale blvd
1572,mustard seed café,90027,3236600670,-1,$$,470,1948 hillhurst ave
1573,cicada restaurant,90014,2134889488,-1,$$$,400,617 s olive st
1574,la paella,90048,3239510745,-1,$$$,484,476 s san vicente blvd
1575,pour haus wine bar,90021,2133270304,-1,$$,337,1820 industrial st
1576,won kok restaurant,90012,2136130700,-1,$,767,210 alpine st
1577,c&m cafe,90034,3106941516,-1,$$,64,10640 woodbine st
1578,figueroa philly,90037,2137489073,-1,$,724,3850 s figueroa st
1579,rincon chileno,90029,3236666075,-1,$$,129,4354 melrose ave
1580,vinoteque on melrose,90046,3108606060,-1,$$,600,7469 melrose ave
1581,the prince,90005,2133891586,-1,$$,446,3198 1/2 w 7th st
1582,figaro bistrot,90027,3236621587,-1,$$,1012,1802 n vermont ave
1583,crepe x-press cafe,90014,2136273739,-1,$,368,529 w 6th st
1584,angelini osteria,90036,3232970070,-1,$$$,1341,7313 beverly blvd
1585,baba ghanooj,90036,3238571252,-1,$$,87,7169 beverly blvd
1586,pizza world,90036,3236532896,-1,$,51,365 s fairfax ave
1587,study hall,90007,2134934363,-1,$$,93,2827 s hoover st
1588,byul gobchang,90020,2137390321,-1,$$,587,3819 w 6th st
1589,hangari kalguksu,90020,2133882326,-1,$$,605,3470 w 6th st
1590,pitchoun bakery & café,90013,2136893240,-1,$$,429,545 s olive st
1591,roosevelt cafe,90027,3236740000,-1,$$,48,2650 n vermont ave
1592,bowery bungalow,90029,3236631500,-1,$$,209,4156 santa monica blvd
1593,aroma bar and grill,90046,3238508120,-1,$$,408,7373 w sunset blvd
1594,mixology 101,90036,3233706561,-1,$$,361,6333 w 3rd st
1595,aloha café,90012,2133469930,-1,$,515,410 e 2nd st
1596,wi jammin caribbean cafe,90019,3239361039,-1,$$,52,1363 s redondo blvd
1597,burger lounge,90049,4242483789,-1,$$,294,11740 san vicente blvd
1598,bloom cafe,90019,3239346900,-1,$$,649,5544 w pico blvd
1599,aki restaurant,90025,3104798406,-1,$$,143,11513 santa monica blvd
1600,the waffle,90028,3234656901,-1,$$,1279,6255 w sunset blvd
1601,vegan glory,90048,3236534900,-1,$$,625,8393 beverly blvd
1602,the heights deli & bottle shop,90031,3232230708,-1,$$,185,2927 n broadway
1603,good greek grill,90027,3233267228,-1,$,174,1820 n vermont ave
1604,luv2eat thai bistro,90028,3234985835,-1,$$,331,6660 w sunset blvd
1605,bossa nova brazilian cuisine,90064,3104410404,-1,$$,1019,10982 w pico blvd
1606,howlin' ray's,90012,2139358399,-1,$$,751,727 n broadway ave
1607,the golden state,90036,3237828331,-1,$$,1304,426 n fairfax ave
1608,buil samgye tang,90020,2137390001,-1,$$,251,4204 w 3rd st
1609,full house seafood restaurant,90012,2136178382,-1,$$,529,963 n hill st
1610,bamboo house,90027,3236682437,-1,$$,184,4852 hollywood blvd
1611,leela thai,90026,3236606622,-1,$,273,1737 silver lake blvd
1612,sun hai inn,90039,3236665637,-1,$,86,3176 los feliz blvd
1613,in-n-out burger,90068,8007861000,-1,$,197,3640 cahuenga blvd
1614,kokio chicken,90020,2137365060,-1,$$,231,3977 w 6th st
1615,seasalt fish grill,90017,2132435700,-1,$$,518,812 w 7th st
1616,melody bar and grill,90045,3106701994,-1,$$,394,9132 s sepulveda blvd
1617,ammo on melrose,90038,3239302666,-1,$$,11,6909 melrose ave
1618,panda express,90007,2137460392,-1,$,115,2828 s figueroa st
1619,simplethings,90024,3108242000,-1,$$,160,10874 kinross ave
1620,berlin currywurst,90013,2136283455,-1,$,133,317 s broadway
1621,postcards central american soul food,,3108010441,-1,$$,78,
1622,button mash,90026,2132509903,-1,$$,278,1391 sunset blvd
1623,oki's dog,90019,3239384369,-1,$,224,5056 w pico blvd
1624,secret chinese delivery,90015,2136283596,-1,$$,80,199 w olympic blvd
1625,ludobird,90015,,-1,$$,59,1111 s figueroa st
1626,el guanaco restaurant,90038,3234612636,-1,$,25,5656 santa monica blvd
1627,india sweets & spices,90039,3233450360,-1,$,411,3126 los feliz blvd
1628,el pueblo pupuseria and salvadoran restaurant,90057,2133822625,-1,$,17,2719 w 6th st
1629,big tummy submarine sandwiches,90065,3232547694,-1,$,24,3277 n san fernando rd
1630,tender greens,90014,2138731890,-1,$$,176,"523 w 6th st, ste 505"
1631,the churchill,90048,3236558384,-1,$$,754,8384 w 3rd st
1632,hop woo,90064,3105753668,-1,$$,275,11110 w olympic blvd
1633,el nuevo ilobasco family restaurant,90006,2133824933,-1,$,16,1436 s vermont ave
1634,nong la cafe,90025,3102681881,-1,$$,1104,2055 sawtelle blvd
1635,hawkins house of burgers,90059,3235631129,-1,$,739,11603 slater st
1636,lemonade,90291,3104526200,-1,$$,1247,1661 abbot kinney blvd
1637,azla,90007,2137457455,-1,$,186,3655 s grand ave
1638,lemon poppy kitchen,90065,3237390012,-1,$$,478,3324 verdugo rd
1639,lemonade,90089,2138213491,-1,$$,148,3601 trousdale pkwy
1640,the larder at tavern,90049,3108066464,-1,$$,118,11648 san vicente blvd
1641,little san salvador restaurant en hollywood,90029,3234660565,-1,$,19,901 n western ave
1642,little bear,90021,2136228100,-1,$$,624,1855 industrial st
1643,natalie peruvian seafood restaurant,90028,3234638340,-1,$$,298,5759 hollywood blvd
1644,marugame monzo,90012,2133469762,-1,$$,1935,329 e 1st st
1645,pupuseria jutiapa,90037,3237896612,-1,$,32,5701 s vermont ave
1646,hama sushi,90012,2136803454,-1,$$,1218,347 e 2nd st
1647,hodori restaurant,90006,2133833554,-1,$$,875,1001 s vermont ave
1648,paru's indian vegetarian restaurant,90027,3236617600,-1,$$,430,5140 sunset blvd
1649,pita kitchen,90048,3239362460,-1,$$,50,6256 wilshire blvd
1650,gyu-kaku japanese bbq,90064,3102348641,-1,$$,842,10925 w pico blvd
1651,gaam restaurant and lounge,90020,2133888850,-1,$$,841,3465 w 6th st
1652,twist & grill,90017,2136120840,-1,$,76,735 s figueroa st
1653,sultan chicken,90014,2132360604,-1,$,265,311 w 6th st
1654,kachi deli cafe & grill,90017,2134824553,-1,$$,196,1055 wilshire blvd
1655,izakaya gazen,90012,2136131415,-1,$$,99,362 e 1st st
1656,marino restaurant,90038,3234668812,-1,$$$,242,6001 melrose ave
1657,status kuo,90066,3105747610,-1,$$,29,3809 grand view blvd
1658,cafe cali,90015,2137492174,-1,$,32,1015 wall st
1659,organix,90041,3232540284,-1,$$,305,1731 colorado blvd
1660,meshuga 4 sushi,90035,3102715050,-1,$$,97,8948 w pico blvd
1661,hiatus urban barbeque,90019,3238799700,-1,$,352,1292 s la brea ave
1662,sofi greek restaurant,90048,3236510346,-1,$$,279,8030 3/4 w 3rd st
1663,cafe wilshire,90017,2134817572,-1,$,8,1138 wilshire blvd
1664,the district by hannah an,90048,3102782345,-1,$$$,425,8722 w 3rd st
1665,the empanada factory,90034,3108365944,-1,$,221,2513 s robertson blvd
1666,spain restaurant,90026,3236679045,-1,$$,176,1866 glendale blvd
1667,get toasted food truck,,,-1,$,52,
1668,feast from the east,90025,3104750400,-1,$$,391,1949 westwood blvd
1669,9021pho,90046,3236569021,-1,$$,332,7950 w sunset blvd
1670,jnj burger & bbq,90016,3239345390,-1,$,368,5754 w adams blvd
1671,label's table deli,90035,3102760388,-1,$$,200,9226 w pico blvd
1672,sus arepas,,2132715662,-1,$,9,
1673,almaza,90034,3102809006,-1,$$,348,8905 w venice blvd
1674,oops! sushi & sake bar,90064,3104788991,-1,$$,468,11670 w gateway blvd
1675,starfish sushi,90036,3239335600,-1,$$,291,5600 wilshire blvd
1676,rustic kitchen market & cafe,90066,3103901500,-1,$$,147,3523 s centinela ave
1677,delicious southern cuisine,90008,3232980445,-1,$$,95,4371 crenshaw blvd
1678,emc seafood & raw bar,90020,2133519988,-1,$$,2491,3500 w 6th st
1679,shanghai rose,91604,8187622542,-1,$$,169,12229 ventura blvd
1680,esaan - a taste of thai,90071,2134889995,-1,$,180,601 w 5th st
1681,cafe dulce,90012,2133469910,-1,$,1681,134 japanese village plz
1682,stout,90028,3234693801,-1,$$,1557,1544 n cahuenga blvd
1683,cheebo,90046,3238507070,-1,$$,522,7533 w sunset blvd
1684,"maison richard restaurant, café & french bakery",90046,3236557777,-1,$$,205,707 n stanley ave
1685,derrick's jamaican cuisine,90045,3106417572,-1,$$,236,6806 la tijera blvd
1686,jonathan gold's bite nite,,,-1,$$$,6,
1687,seree's coffee shop,90007,2137478233,-1,$,57,2800 s grand ave
1688,bomb foods,90026,,-1,$,2,w sunset blvd & edgecliff dr
1689,tofu ya,90025,3104732627,-1,$$,962,2021 sawtelle blvd
1690,westwood thai cafe,90024,4242747142,-1,$,306,1375 westwood blvd
1691,p'tit soleil,90024,3104415384,-1,$$,121,1386 westwood blvd
1692,siam sunset,90027,3234678935,-1,$,186,5265 w sunset blvd
1693,locanda veneta,90048,3102741893,-1,$$$,395,8638 w 3rd st
1694,roc sawtelle,90025,3102352089,-1,$$,1346,2049 sawtelle blvd
1695,hu's szechwan restaurant,90034,3108370252,-1,$$,293,10450 national blvd
1696,tot / teishokuya of tokyo,90012,2136800344,-1,$$,702,345 e 2nd st
1697,pico kosher deli,90035,3102739381,-1,$$,151,8826 w pico blvd
1698,cheng du restaurant,90064,3104774917,-1,$$,221,11538 w pico blvd
1699,it's pho,90028,3233807998,-1,$$,455,1821 n cahuenga blvd
1700,butcher's dog,90064,3104442929,-1,$$,181,11301 w olympic blvd
1701,vegan house,90026,2134832105,-1,$,311,2703 w sunset blvd
1702,mae ploy restaurant,90026,2133539635,-1,$,377,2606 w sunset blvd
1703,sakura japanese restaurant,90066,3108227790,-1,$$,736,4545 s centinela ave
1704,el metapaneco restaurant,90019,3239344533,-1,$,25,4483 w pico blvd
1705,pink's hot dogs,90038,3239314223,-1,$,6324,709 n la brea ave
1706,los cocos panaderia y pupuseria,90066,3106361043,-1,$,83,4804 1/2 s centinela ave
1707,panaderia el salvador,90004,3232848368,-1,$,19,4015 beverly blvd
1708,brack shop tavern,90014,2132328657,-1,$$,20,525 west 7th st
1709,rincon hondureno,90007,3237349530,-1,$$,31,1654 w adams blvd
1710,sushi zo,90034,4242015576,-1,$$$$,686,9824 national blvd
1711,sepan banquet hall,90039,8186606465,-1,$$,25,3404 glendale blvd
1712,mitsuru sushi & grill,90012,2136264046,-1,$,105,316 e 1st st
1713,the larchmont,90038,3234644277,-1,$$$,218,5750 melrose ave
1714,market place restaurant,90021,2136227285,-1,$,84,1102 lawrence st
1715,hop woo,90012,2136173038,-1,$$,334,845 n broadway
1716,colburn cafe,90012,2136214515,-1,$,49,200 s grand ave
1717,hyde sunset kitchen + cocktails,90046,3239401650,-1,$$$,197,8117 sunset blvd
1718,ekkamai thai restaurant,90066,3108272777,-1,$$,682,13223 w washington blvd
1719,teddy's cafe,90064,3104449996,-1,$,201,12043 w pico blvd
1720,flavors of thai,90015,2132632535,-1,$,237,1275 s union ave
1721,samosa house silverlake,90026,3239130015,-1,$$,229,3200 w sunset blvd
1722,1739 public house,90027,3236631739,-1,$$,926,1739 n vermont ave
1723,eggslut,90013,2136250292,-1,$,3928,317 s broadway
1724,novel cafe - westwood,90024,3102086410,-1,$$,520,1101 gayley ave
1725,elysian,90039,3235226625,-1,$$,52,2806 clearwater st
1726,cancun ole,90022,3234929286,-1,$$,62,5219 e beverly blvd
1727,ulysses voyage,90036,3239399728,-1,$$,377,6333 w 3rd st
1728,casey's irish pub,90017,2136292353,-1,$$,657,613 s grand ave
1729,mike's deli,90056,3232985960,-1,$,429,4859 w slauson ave
1730,livonia glatt market,90035,3102714343,-1,$,22,8922 w pico blvd
1731,sib song thai restaurant,90026,2134136316,-1,$$,141,2202 w sunset blvd
1732,rivalry sports bar & grill,90048,3234132957,-1,$$,212,6311 wilshire blvd
1733,locol,90002,,-1,$,288,1950 e 103rd st
1734,the boiling crab,90010,2133892722,-1,$$,1898,3377 wilshire blvd
1735,the hamwich shack,90059,3235338712,-1,$,53,1330 east imperial hwy
1736,eagle rock green dragon,90041,3232558889,-1,$$,307,1735 colorado blvd
1737,jack in the box,90007,2137455530,-1,$,22,2921 s figueroa st
1738,daphne's desserts,91401,8189064991,-1,$,78,13646 burbank blvd
1739,headlines diner & press club,90024,3102082424,-1,$,215,10922 kinross ave
1740,bibigo,90067,3105570011,-1,$,184,10252 santa monica blvd
1741,meshuga 4 sushi,90036,3239649985,-1,$$,68,526 n la brea ave
1742,plato,90005,2133831984,-1,$$,153,3474 w 8th st
1743,mok maru jong sul jip,90004,3234656803,-1,$$,82,222 n western ave
1744,el pollo loco,90066,3103010326,-1,$,91,12860 w washington blvd
1745,master chef restaurant,90012,2136873638,-1,$$,446,937 n hill st
1746,jon & vinny's,90036,3233343369,-1,$$,559,412 n fairfax ave
1747,hoho chicken,90057,2133849595,-1,$,87,2625 w. 6th st
1748,oh manna fish market,90001,3235812145,-1,$,27,803 e manchester ave
1749,los molcajetes,90026,2133864058,-1,$,94,2748 w temple st
1750,mi mama restaurant,90007,2134358652,-1,,11,2202 s hoover st
1751,the buffalo spot,90043,3232999885,-1,$$,48,3286 w slauson ave
1752,conchitas restaurant,90006,2133844177,-1,$,81,2580 w pico blvd
1753,monarca pasta & grill,90007,3237318149,-1,$,78,2703 s vermont ave
1754,cafe brasil,90034,3108378957,-1,$$,562,10831 venice blvd
1755,lemonade,90012,2136280200,-1,$$,173,250 s grand ave
1756,sizzler,90005,2133871647,-1,$$,136,400 s vermont ave
1757,boran thai restaurant,90027,3234698883,-1,$,137,5401 hollywood blvd
1758,olio the crepe kitchen,90036,3239333403,-1,$,100,5223 wilshire blvd
1759,mori sushi,90064,3104793939,-1,$$$$,279,11500 w pico blvd
1760,grand café,90012,2133564155,-1,$$,223,251 s olive st
1761,big mama's & papa's pizzeria,90029,3236440003,-1,$$,76,814 n vermont ave
1762,sushi gen,90012,2136170552,-1,$$$,3101,422 e 2nd st
1763,cafe birdie,90042,3237396928,-1,$$,42,5631 n figueroa st
1764,ramayani,90024,3104773315,-1,$$,405,1777 westwood blvd
1765,lifefood organic,90028,3234660927,-1,$$,247,1507 cahuenga blvd
1766,church & state,90021,2134051434,-1,$$$,1536,1850 industrial st
1767,ray's and stark bar,90036,3238576180,-1,$$,643,5905 wilshire blvd
1768,los molcajetes,90057,2133888994,-1,$,96,1800 w 8th st
1769,izakaya fu-ga,90012,2136251722,-1,$$,687,111 s san pedro st
1770,jersey mike's subs,90048,3234132009,-1,$,48,6361 wilshire blvd.
1771,joan's on third,90048,3236552285,-1,$$,1825,8350 w 3rd st
1772,the counter miracle mile,90036,3239328900,-1,$$,684,5779 wilshire blvd
1773,mendocino farms,90071,2134309040,-1,$$,561,735 s figueroa st
1774,prado restaurant,90004,3234673871,-1,$$,431,244 n larchmont blvd
1775,merkato ethiopian restaurant & market,90019,3239351775,-1,$$,572,1036 s fairfax ave
1776,pattern bar,90015,2136277774,-1,$$,284,100 w 9th st
1777,five guys burgers and fries,90036,3239392360,-1,$,219,5550 wilshire blvd
1778,echigo,90025,3108209787,-1,$$$,435,12217 santa monica blvd
